id,year,state_name,state_code,district_name,district_code,rural_urban,level,gender,age,social_group,literacy,working_status,worker_type,occupation,population
181458,2011,Maharashtra,27,Jalgaon,478,Urban,Ward,Male,nan,nan,nan,Worker,Marg_3_6_,Total,29255
181459,2011,Maharashtra,27,Jalgaon,478,Urban,Town,Total,nan,Sc,nan,nan,nan,nan,121555
181460,2011,Maharashtra,27,Jalgaon,478,Urban,Town,Total,nan,nan,nan,Total,nan,nan,1342711
181461,2011,Maharashtra,27,Jalgaon,478,Urban,Ward,Total,nan,nan,nan,Worker,Total,Total,435880
181462,2011,Maharashtra,27,Jalgaon,478,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,2611
181463,2011,Maharashtra,27,Jalgaon,478,Urban,Ward,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,63965
181464,2011,Maharashtra,27,Jalgaon,478,Urban,Town,Female,nan,Total,nan,nan,nan,nan,645860
181465,2011,Maharashtra,27,Jalgaon,478,Urban,Town,Total,nan,nan,nan,Worker,Main,Other,307373
181466,2011,Maharashtra,27,Buldhana,472,Urban,Town,Male,nan,nan,Literate,nan,nan,nan,230321
181467,2011,Maharashtra,27,Buldhana,472,Urban,Town,Total,nan,St,nan,nan,nan,nan,8661
181468,2011,Maharashtra,27,Buldhana,472,Urban,Ward,Male,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,314
181469,2011,Maharashtra,27,Buldhana,472,Urban,Ward,Male,nan,nan,nan,Worker,Total,Cultivator,10551
181470,2011,Maharashtra,27,Buldhana,472,Urban,Town,Total,nan,nan,nan,Non_Worker,nan,nan,367816
181471,2011,Maharashtra,27,Buldhana,472,Urban,Ward,Female,nan,nan,nan,Worker,Total,Household_Industry_Worker,1102
181472,2011,Maharashtra,27,Buldhana,472,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Total,16832
181473,2011,Maharashtra,27,Buldhana,472,Urban,Town,Male,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,45
185977,2011,Nagaland,13,Mon,247,Urban,Town,Male,nan,nan,Total,nan,nan,nan,18284
181474,2011,Maharashtra,27,Buldhana,472,Urban,Ward,Total,nan,nan,nan,Worker,Main,Total,162405
181475,2011,Maharashtra,27,Buldhana,472,Urban,Town,Total,nan,nan,Illiterate,nan,nan,nan,119744
181476,2011,Maharashtra,27,Buldhana,472,Urban,Ward,Male,nan,nan,Total,nan,nan,nan,282318
181477,2011,Maharashtra,27,Buldhana,472,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,5489
181478,2011,Maharashtra,27,Buldhana,472,Urban,Town,Male,nan,nan,nan,Worker,Marg_0_3_,Cultivator,46
181479,2011,Maharashtra,27,Buldhana,472,Urban,Town,Total,0_To_6_Years,nan,nan,nan,nan,nan,67155
181480,2011,Maharashtra,27,Buldhana,472,Urban,Town,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,276
181481,2011,Maharashtra,27,Buldhana,472,Urban,Town,Female,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,213
181482,2011,Maharashtra,27,Buldhana,472,Urban,Town,Total,nan,General,nan,nan,nan,nan,464441
181483,2011,Maharashtra,27,Buldhana,472,Urban,Town,Male,nan,General,nan,nan,nan,nan,239241
181484,2011,Maharashtra,27,Buldhana,472,Urban,Town,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,2470
181485,2011,Maharashtra,27,Buldhana,472,Urban,Ward,Female,0_To_6_Years,nan,nan,nan,nan,nan,31134
181486,2011,Maharashtra,27,Buldhana,472,Urban,Ward,Male,nan,nan,Literate,nan,nan,nan,230321
181487,2011,Maharashtra,27,Akola,467,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,101
181488,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,4826
181489,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,nan,Literate,nan,nan,nan,581926
181490,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,4097
181491,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,nan,nan,Worker,Main,Agricultural_Labourers,31867
181492,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,36374
181493,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,nan,Total,nan,nan,nan,719741
181494,2011,Maharashtra,27,Akola,467,Urban,Town,Male,nan,nan,nan,Worker,Total,Cultivator,8520
181495,2011,Maharashtra,27,Akola,467,Urban,Town,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,26160
181496,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,Sc,nan,nan,nan,nan,110484
181497,2011,Maharashtra,27,Akola,467,Urban,Ward,Male,nan,nan,Total,nan,nan,nan,368401
181498,2011,Maharashtra,27,Akola,467,Urban,Ward,Female,nan,nan,nan,Worker,Total,Other,32160
181499,2011,Maharashtra,27,Akola,467,Urban,Town,Female,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,301
181500,2011,Maharashtra,27,Akola,467,Urban,Town,Male,nan,nan,Total,nan,nan,nan,368401
181501,2011,Maharashtra,27,Akola,467,Urban,Ward,Total,nan,nan,nan,Non_Worker,nan,nan,480941
181502,2011,Maharashtra,27,Akola,467,Urban,Ward,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,26160
181503,2011,Maharashtra,27,Akola,467,Urban,Ward,Male,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,48
181504,2011,Maharashtra,27,Akola,467,Urban,Town,Total,0_To_6_Years,nan,nan,nan,nan,nan,81893
181505,2011,Maharashtra,27,Akola,467,Urban,Ward,Male,nan,nan,nan,Worker,Total,Cultivator,8520
181506,2011,Maharashtra,27,Akola,467,Urban,Ward,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,392
181507,2011,Maharashtra,27,Akola,467,Urban,Ward,Male,nan,nan,nan,Worker,Marg_3_6_,Other,7550
181508,2011,Maharashtra,27,Akola,467,Urban,Town,Female,nan,nan,Illiterate,nan,nan,nan,75247
181509,2011,Maharashtra,27,Amravati,468,Urban,Town,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,8341
181510,2011,Maharashtra,27,Amravati,468,Urban,Ward,Male,nan,nan,nan,Non_Worker,nan,nan,250775
181511,2011,Maharashtra,27,Amravati,468,Urban,Town,Female,nan,General,nan,nan,nan,nan,410955
181512,2011,Maharashtra,27,Amravati,468,Urban,Town,Total,nan,nan,nan,Worker,Main,Agricultural_Labourers,52802
181513,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,8341
181514,2011,Maharashtra,27,Amravati,468,Urban,Ward,Male,nan,nan,nan,Worker,Marg_0_3_,Other,3024
181515,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,1373
181516,2011,Maharashtra,27,Amravati,468,Urban,Ward,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,182
181517,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Total,Cultivator,13835
181518,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Total,31335
181519,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,10053
181520,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Main,Cultivator,12898
181521,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Other,20189
181522,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Main,Agricultural_Labourers,52802
181523,2011,Maharashtra,27,Amravati,468,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,337
181524,2011,Maharashtra,27,Wardha,498,Urban,Town,Total,0_To_6_Years,nan,nan,nan,nan,nan,40677
181525,2011,Maharashtra,27,Wardha,498,Urban,Ward,Male,nan,nan,Total,nan,nan,nan,216511
181526,2011,Maharashtra,27,Wardha,498,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,844
181527,2011,Maharashtra,27,Wardha,498,Urban,Town,Female,0_To_6_Years,nan,nan,nan,nan,nan,19288
181528,2011,Maharashtra,27,Wardha,498,Urban,Town,Total,nan,nan,nan,Worker,Total,Other,115479
181529,2011,Maharashtra,27,Wardha,498,Urban,Ward,Female,nan,nan,nan,Worker,Main,Cultivator,433
181530,2011,Maharashtra,27,Wardha,498,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,941
181531,2011,Maharashtra,27,Wardha,498,Urban,Ward,Male,nan,nan,nan,Worker,Main,Cultivator,4099
181532,2011,Maharashtra,27,Wardha,498,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,343
181533,2011,Maharashtra,27,Wardha,498,Urban,Ward,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,6713
181534,2011,Maharashtra,27,Wardha,498,Urban,Ward,Female,nan,nan,nan,Worker,Total,Cultivator,585
181535,2011,Maharashtra,27,Wardha,498,Urban,Ward,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,3808
181536,2011,Maharashtra,27,Wardha,498,Urban,Town,Male,nan,nan,Literate,nan,nan,nan,187419
181537,2011,Maharashtra,27,Wardha,498,Urban,Ward,Total,nan,nan,Illiterate,nan,nan,nan,68924
181538,2011,Maharashtra,27,Wardha,498,Urban,Ward,Total,nan,nan,nan,Worker,Main,Total,129819
181539,2011,Maharashtra,27,Wardha,498,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,35
181540,2011,Maharashtra,27,Wardha,498,Urban,Ward,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,1823
181541,2011,Maharashtra,27,Wardha,498,Urban,Ward,Total,nan,nan,nan,Non_Worker,nan,nan,275843
181542,2011,Maharashtra,27,Wardha,498,Urban,Town,Female,nan,Total,nan,nan,nan,nan,206789
181543,2011,Maharashtra,27,Wardha,498,Urban,Ward,Female,nan,nan,nan,Worker,Marg_0_3_,Total,1434
181544,2011,Maharashtra,27,Wardha,498,Urban,Ward,Total,nan,nan,nan,Worker,Total,Cultivator,4910
181545,2011,Maharashtra,27,Wardha,498,Urban,Ward,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,9063
181546,2011,Maharashtra,27,Wardha,498,Urban,Town,Female,nan,nan,nan,Non_Worker,nan,nan,174565
181547,2011,Maharashtra,27,Wardha,498,Urban,Ward,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,9564
181548,2011,Maharashtra,27,Wardha,498,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,542
181549,2011,Maharashtra,27,Wardha,498,Urban,Town,Male,nan,nan,Total,nan,nan,nan,216511
181550,2011,Maharashtra,27,Wardha,498,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,16
181551,2011,Maharashtra,27,Wardha,498,Urban,Town,Male,nan,nan,nan,Worker,Main,Cultivator,4099
181552,2011,Maharashtra,27,Wardha,498,Urban,Ward,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,20849
181553,2011,Maharashtra,27,Wardha,498,Urban,Town,Total,nan,nan,Total,nan,nan,nan,423300
181554,2011,Maharashtra,27,Wardha,498,Urban,Town,Total,nan,nan,nan,Worker,Total,Total,147457
181555,2011,Maharashtra,27,Nagpur,484,Urban,Town,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,996
181556,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,33878
181557,2011,Maharashtra,27,Nagpur,484,Urban,Town,Female,nan,nan,nan,Total,nan,nan,1552141
181558,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Male,nan,nan,nan,Total,nan,nan,1626618
181559,2011,Maharashtra,27,Nagpur,484,Urban,Town,Male,0_To_6_Years,nan,nan,nan,nan,nan,172465
181560,2011,Maharashtra,27,Nagpur,484,Urban,Town,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,23215
181561,2011,Maharashtra,27,Nagpur,484,Urban,Town,Total,nan,St,nan,nan,nan,nan,237417
181562,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Total,83433
181563,2011,Maharashtra,27,Nagpur,484,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Total,5554
181564,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Total,14680
181565,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Total,nan,nan,nan,Worker,Main,Cultivator,12505
181566,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Other,12060
181567,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Female,nan,nan,nan,Worker,Main,Total,203390
181568,2011,Maharashtra,27,Nagpur,484,Urban,Town,Male,nan,nan,nan,Worker,Main,Cultivator,10179
181569,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Total,nan,nan,Illiterate,nan,nan,nan,577930
181570,2011,Maharashtra,27,Nagpur,484,Urban,Town,Male,nan,nan,nan,Worker,Marg_0_3_,Total,9126
181571,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Female,nan,nan,nan,Non_Worker,nan,nan,1309768
181572,2011,Maharashtra,27,Nagpur,484,Urban,Town,Total,0_To_6_Years,nan,nan,nan,nan,nan,332124
181573,2011,Maharashtra,27,Nagpur,484,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Other,3958
181574,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Total,nan,nan,nan,Non_Worker,nan,nan,2058198
181575,2011,Maharashtra,27,Nagpur,484,Urban,Ward,Female,nan,St,nan,nan,nan,nan,116126
181576,2011,Maharashtra,27,Nagpur,484,Urban,Town,Female,nan,Sc,nan,nan,nan,nan,314140
181577,2011,Maharashtra,27,Nagpur,484,Urban,Town,Female,nan,nan,Total,nan,nan,nan,1552141
181578,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,51
181579,2011,Maharashtra,27,Bhandara,471,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,725
181580,2011,Maharashtra,27,Bhandara,471,Urban,Town,Female,nan,Sc,nan,nan,nan,nan,22727
181581,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Male,nan,nan,Literate,nan,nan,nan,100267
181582,2011,Maharashtra,27,Bhandara,471,Urban,Town,Female,nan,Total,nan,nan,nan,nan,115795
181583,2011,Maharashtra,27,Bhandara,471,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,675
181584,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,2602
181585,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Male,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,85
181586,2011,Maharashtra,27,Bhandara,471,Urban,Town,Male,nan,Sc,nan,nan,nan,nan,22482
181587,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Male,nan,General,nan,nan,nan,nan,90571
181588,2011,Maharashtra,27,Bhandara,471,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,105
181589,2011,Maharashtra,27,Bhandara,471,Urban,Town,Female,nan,St,nan,nan,nan,nan,4960
181590,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,372
181591,2011,Maharashtra,27,Bhandara,471,Urban,Town,Male,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,85
181592,2011,Maharashtra,27,Bhandara,471,Urban,Town,Male,nan,nan,nan,Worker,Total,Total,58731
181593,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Male,0_To_6_Years,nan,nan,nan,nan,nan,11797
181594,2011,Maharashtra,27,Bhandara,471,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,4248
181595,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Female,nan,nan,nan,Worker,Marg_0_3_,Other,501
181596,2011,Maharashtra,27,Bhandara,471,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,18
181597,2011,Maharashtra,27,Bhandara,471,Urban,Town,Female,nan,nan,nan,Worker,Total,Cultivator,650
181598,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Total,nan,Sc,nan,nan,nan,nan,45209
181599,2011,Maharashtra,27,Bhandara,471,Urban,Ward,Male,nan,Sc,nan,nan,nan,nan,22482
181600,2011,Maharashtra,27,Gondia,476,Urban,Town,Male,nan,nan,nan,Worker,Total,Total,59564
181601,2011,Maharashtra,27,Gondia,476,Urban,Ward,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,292
181602,2011,Maharashtra,27,Gondia,476,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,575
181603,2011,Maharashtra,27,Gondia,476,Urban,Ward,Female,nan,nan,Total,nan,nan,nan,112310
181604,2011,Maharashtra,27,Gondia,476,Urban,Ward,Male,nan,Total,nan,nan,nan,nan,113620
181605,2011,Maharashtra,27,Gondia,476,Urban,Ward,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,2241
181606,2011,Maharashtra,27,Gondia,476,Urban,Town,Male,nan,nan,nan,Worker,Marg_0_3_,Other,626
181607,2011,Maharashtra,27,Gondia,476,Urban,Town,Total,0_To_6_Years,nan,nan,nan,nan,nan,22788
181608,2011,Maharashtra,27,Gondia,476,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,69
181609,2011,Maharashtra,27,Gondia,476,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Total,13126
181610,2011,Maharashtra,27,Gondia,476,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,205
181611,2011,Maharashtra,27,Gondia,476,Urban,Ward,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,1371
181612,2011,Maharashtra,27,Gondia,476,Urban,Ward,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,1646
181613,2011,Maharashtra,27,Gondia,476,Urban,Ward,Female,nan,nan,nan,Worker,Marg_0_3_,Total,936
181614,2011,Maharashtra,27,Gondia,476,Urban,Town,Female,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,857
181615,2011,Maharashtra,27,Gondia,476,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,257
181616,2011,Maharashtra,27,Gondia,476,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Other,8744
181617,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Total,nan,nan,Literate,nan,nan,nan,94594
181618,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Male,nan,nan,Total,nan,nan,nan,60038
181619,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,52
181620,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Female,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,228
181621,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Female,nan,nan,nan,Total,nan,nan,57995
181622,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Total,nan,nan,nan,Worker,Main,Total,34439
181623,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Female,nan,nan,nan,Non_Worker,nan,nan,45606
181624,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Female,nan,nan,nan,Worker,Main,Cultivator,436
181625,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,23
181626,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,1739
181627,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,385
181628,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Other,4226
181629,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Total,nan,nan,nan,Worker,Main,Other,27653
181630,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,3033
181631,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,1525
181632,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Male,nan,nan,Literate,nan,nan,nan,50517
181633,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Female,nan,nan,nan,Total,nan,nan,57995
181634,2011,Maharashtra,27,Gadchiroli,475,Urban,Ward,Female,nan,nan,Literate,nan,nan,nan,44077
181635,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Female,nan,nan,nan,Worker,Main,Other,5663
181636,2011,Maharashtra,27,Gadchiroli,475,Urban,Town,Female,nan,nan,nan,Worker,Main,Total,8306
181637,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Male,nan,Total,nan,nan,nan,nan,397728
181638,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Female,nan,nan,nan,Total,nan,nan,377650
181639,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Male,nan,nan,nan,Total,nan,nan,397728
181640,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,6430
181641,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Male,nan,nan,nan,Worker,Total,Other,186243
181642,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Male,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,645
181643,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,6565
181644,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Total,nan,nan,nan,Worker,Main,Cultivator,4549
181645,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Male,nan,nan,nan,Worker,Total,Total,205525
181646,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Male,nan,nan,nan,Worker,Marg_0_3_,Other,3374
181647,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Total,30796
181648,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Total,nan,nan,nan,Worker,Main,Total,223223
181649,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,4774
181650,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Male,nan,General,nan,nan,nan,nan,282643
181651,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Female,nan,nan,nan,Worker,Main,Cultivator,1177
181652,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Female,nan,General,nan,nan,nan,nan,266368
181653,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Female,nan,Total,nan,nan,nan,nan,377650
181654,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,1254
181655,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Total,nan,nan,nan,Worker,Main,Agricultural_Labourers,11710
181656,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,1772
181657,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Female,nan,nan,Literate,nan,nan,nan,285269
181658,2011,Maharashtra,27,Chandrapur,473,Urban,Ward,Female,nan,nan,nan,Worker,Total,Total,55198
181659,2011,Maharashtra,27,Chandrapur,473,Urban,Town,Total,nan,nan,nan,Non_Worker,nan,nan,514655
181660,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,163
181661,2011,Maharashtra,27,Yavatmal,500,Urban,Town,Male,nan,Total,nan,nan,nan,nan,304817
181662,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,4169
181663,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,30307
181664,2011,Maharashtra,27,Yavatmal,500,Urban,Town,Male,nan,nan,nan,Worker,Main,Total,146852
181665,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Male,nan,nan,nan,Worker,Total,Total,159318
181666,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Male,nan,nan,Literate,nan,nan,nan,256299
181667,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Male,nan,nan,Illiterate,nan,nan,nan,48518
181668,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Total,nan,nan,Illiterate,nan,nan,nan,111614
181669,2011,Maharashtra,27,Yavatmal,500,Urban,Town,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,531
181670,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,18874
181671,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Total,nan,nan,nan,Worker,Total,Cultivator,8567
181672,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,190
181673,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,9064
181674,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Total,nan,nan,nan,Worker,Marg_0_3_,Other,1930
181675,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Total,nan,Total,nan,nan,nan,nan,598153
181676,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,2094
181677,2011,Maharashtra,27,Yavatmal,500,Urban,Town,Female,0_To_6_Years,nan,nan,nan,nan,nan,30609
181678,2011,Maharashtra,27,Yavatmal,500,Urban,Ward,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,1275
